,Date,High_AAPL,Close_AAPL,Low_AAPL,Open_AAPL,Adj_Close_AAPL,Adj_Close_GOLD,Close_VIX,moyenne_mobile,yesterday_close_AAPL,delta
19,2012-01-31,16.365715026855472,16.3028564453125,16.181072235107422,16.27107048034668,13.949463844299315,43.151214599609375,19.440000534057614,15.488974577696847,16.17892837524414,0.12392807006835938
20,2012-02-01,16.392499923706055,16.292499542236328,16.269643783569336,16.37178611755371,13.940600395202635,43.151214599609375,18.549999237060547,15.563250230844831,16.3028564453125,-0.010356903076171875
21,2012-02-02,16.327499389648438,16.25428581237793,16.213571548461914,16.282142639160153,13.90790557861328,43.65052795410156,17.979999542236328,15.625975830259454,16.292499542236328,-0.03821372985839844
22,2012-02-03,16.428571701049805,16.417142868041992,16.270000457763672,16.332143783569336,14.04725170135498,42.984771728515625,17.100000381469727,15.696611054281325,16.25428581237793,0.1628570556640625
23,2012-02-06,16.606428146362305,16.570356369018555,16.364286422729492,16.37071418762207,14.178348541259766,43.0723762512207,17.760000228881836,15.773450451461315,16.417142868041992,0.1532135009765625
24,2012-02-07,16.776784896850586,16.743928909301758,16.59214210510254,16.616071701049805,14.326866149902346,43.16873168945313,17.649999618530273,15.857629374634216,16.570356369018555,0.17357254028320312
25,2012-02-08,17.028213500976562,17.024286270141598,16.774999618530273,16.803571701049805,14.566750526428224,42.984771728515625,18.15999984741211,15.957559075783234,16.743928909301758,0.2803573608398402
26,2012-02-09,17.741071701049805,17.61321449279785,17.162857055664062,17.170000076293945,15.070663452148438,42.92345809936523,18.6299991607666,16.097750312692245,17.024286270141598,0.5889282226562536
27,2012-02-10,17.77214241027832,17.622142791748047,17.448213577270508,17.534286499023438,15.078306198120115,42.17886352539063,20.790000915527344,16.225473097281967,17.61321449279785,0.008928298950195312
28,2012-02-13,17.993928909301758,17.950000762939453,17.75321388244629,17.840356826782227,15.358835220336914,42.0737533569336,19.040000915527344,16.36857461860097,17.622142791748047,0.32785797119140625
29,2012-02-14,18.19857215881348,18.19499969482422,17.928571701049805,18.023571014404297,15.568467140197756,41.7058219909668,19.540000915527344,16.518793740633438,17.950000762939453,0.24499893188476562
30,2012-02-15,18.796072006225586,17.773927688598633,17.746070861816406,18.36642837524414,15.208178520202635,41.54814529418945,21.13999938964844,16.62118859562726,18.19499969482422,-0.42107200622558594
31,2012-02-16,18.03178596496582,17.936071395874023,17.379642486572266,17.553571701049805,15.346918106079102,42.196380615234375,19.21999931335449,16.727658568015748,17.773927688598633,0.16214370727539062
32,2012-02-17,18.1346435546875,17.932857513427734,17.867856979370114,17.96821403503418,15.34416389465332,41.19775390625,17.780000686645508,16.82457847151343,17.936071395874023,-0.0032138824462890625
33,2012-02-21,18.387500762939453,18.387500762939453,18.00428581237793,18.10285758972168,15.733179092407227,42.44166564941406,18.190000534057614,16.94947348779728,17.932857513427734,0.45464324951171875
34,2012-02-22,18.410356521606445,18.32285690307617,18.181072235107425,18.32428550720215,15.677864074707033,43.30887222290039,18.190000534057614,17.058585321616196,18.387500762939453,-0.0646438598632848
35,2012-02-23,18.49392890930176,18.4424991607666,18.196428298950195,18.395713806152344,15.78023910522461,43.43152236938477,16.799999237060547,17.167946132313194,18.32285690307617,0.11964225769043324
36,2012-02-24,18.674999237060547,18.65749931335449,18.522857666015625,18.559642791748047,15.964200973510742,42.80079650878906,17.309999465942386,17.2850752193143,18.4424991607666,0.21500015258788707
37,2012-02-27,18.875,18.777143478393555,18.43857192993164,18.618213653564453,16.066577911376953,42.62508773803711,18.190000534057614,17.401869537115157,18.65749931335449,0.11964416503906605
38,2012-02-28,19.12178611755371,19.12178611755371,18.780357360839844,18.855714797973636,16.361467361450195,43.45983505249024,17.959999084472656,17.53593564858972,18.777143478393555,0.34464263916015625
39,2012-02-29,19.5575008392334,19.37285804748535,19.132143020629886,19.341428756713867,16.576292037963867,41.9397087097168,18.43000030517578,17.678569545844752,19.12178611755371,0.2510719299316406
40,2012-03-01,19.578927993774414,19.445356369018555,19.24178504943848,19.57749938964844,16.63832664489746,42.21208953857422,17.260000228881836,17.815268940832503,19.37285804748535,0.07249832153320312
41,2012-03-02,19.52857208251953,19.4707145690918,19.375713348388672,19.437143325805664,16.660028457641598,41.66730880737305,17.290000915527347,17.942932678196236,19.445356369018555,0.02535820007324574
42,2012-03-05,19.5528564453125,19.04142951965332,18.785715103149414,19.479286193847656,16.29271125793457,41.08737182617188,18.049999237060547,18.027388916397907,19.4707145690918,-0.4292850494384801
43,2012-03-06,19.06035804748535,18.937856674194336,18.43642807006836,18.7021427154541,16.20408821105957,40.18233489990234,20.8700008392334,18.097192722183255,19.04142951965332,-0.10357284545898438
44,2012-03-07,19.20642852783203,18.953214645385746,18.689285278320312,19.171428680419922,16.217227935791016,40.24382781982422,19.06999969482422,18.162652468595518,18.937856674194336,0.015357971191409803
45,2012-03-08,19.39249992370605,19.35678482055664,19.00428581237793,19.096071243286133,16.562543869018555,40.46350860595703,17.950000762939453,18.253749186351236,18.953214645385746,0.4035701751708949
46,2012-03-09,19.562143325805664,19.47035789489746,19.396785736083984,19.436071395874023,16.659717559814453,40.25262069702149,17.110000610351562,18.346355630067826,19.35678482055664,0.11357307434082031
47,2012-03-12,19.714284896850586,19.714284896850586,19.535715103149414,19.606428146362305,16.86844253540039,40.094459533691406,15.640000343322756,18.450267927237423,19.47035789489746,0.243927001953125
48,2012-03-13,20.292142868041992,20.28928565979004,19.848215103149414,19.91214370727539,17.36043357849121,39.84841918945313,14.800000190734865,18.589702205916122,19.714284896850586,0.5750007629394531
49,2012-03-14,21.239999771118164,21.05642890930176,20.549999237060547,20.644643783569336,18.01683807373047,38.0646858215332,15.3100004196167,18.776403401321975,20.28928565979004,0.7671432495117223
50,2012-03-15,21.42892837524414,20.912857055664066,20.662500381469727,21.41464233398437,17.893991470336914,38.53039169311523,15.420000076293945,18.937846415914688,21.05642890930176,-0.1435718536376953
51,2012-03-16,21.042856216430664,20.9132137298584,20.64285659790039,20.882856369018555,17.89429473876953,38.61827087402344,14.470000267028807,19.08689444665356,20.912857055664066,0.0003566741943323848
52,2012-03-19,21.49178504943848,21.467857360839844,21.037500381469727,21.370357513427734,18.36887550354004,38.34587478637695,15.039999961853027,19.266298570595254,20.9132137298584,0.5546436309814453
53,2012-03-20,21.674999237060547,21.641427993774414,21.124286651611328,21.41107177734375,18.517385482788086,38.47768020629883,15.579999923706055,19.44503519727331,21.467857360839844,0.1735706329345703
54,2012-03-21,21.77321434020996,21.51785659790039,21.47892951965332,21.52642822265625,18.41165542602539,38.33709716796875,15.130000114440918,19.600838362708508,21.641427993774414,-0.12357139587402344
55,2012-03-22,21.589284896850586,21.405000686645508,21.26892852783203,21.349285125732425,18.31509017944336,37.85381317138672,15.56999969482422,19.736300078681808,21.51785659790039,-0.11285591125488281
56,2012-03-23,21.49285697937012,21.287500381469727,21.22857093811035,21.44607162475586,18.214550018310547,38.45130920410156,14.81999969482422,19.852651299175253,21.405000686645508,-0.11750030517578125
57,2012-03-26,21.68392944335937,21.6778564453125,21.25928497314453,21.421072006225586,18.548555374145508,39.09275436401367,14.260000228881836,19.98942722916655,21.287500381469727,0.39035606384277344
58,2012-03-27,22.01000022888184,21.945714950561523,21.645000457763672,21.6492862701416,18.77775001525879,38.48646545410156,15.59000015258789,20.1358996947266,21.6778564453125,0.26785850524902344
59,2012-03-28,22.194643020629886,22.057857513427734,21.796785354614254,22.084999084472656,18.87370109558105,37.915321350097656,15.470000267028807,20.279686962653727,21.945714950561523,0.11214256286621094
60,2012-03-29,22.020000457763672,21.78071403503418,21.686786651611328,21.88500022888184,18.636571884155273,37.89775848388672,15.479999542236328,20.391900266376016,22.057857513427734,-0.2771434783935547
61,2012-03-30,21.805713653564453,21.412500381469727,21.354999542236328,21.74178504943848,18.32150650024414,38.20528411865234,15.5,20.46814584262811,21.78071403503418,-0.3682136535644531
62,2012-04-02,22.098928451538086,22.093929290771484,21.442142486572266,21.49392890930176,18.90456962585449,38.84672546386719,15.640000343322756,20.589525837618613,21.412500381469727,0.6814289093017578
63,2012-04-03,22.57892799377441,22.4757137298584,22.232500076293945,22.40357208251953,19.23124122619629,37.73079299926758,15.65999984741211,20.730265092225228,22.093929290771484,0.38178443908691406
64,2012-04-04,22.35214233398437,22.296785354614254,22.035715103149414,22.298213958740234,19.07813835144043,36.29853820800781,16.440000534057614,20.847088842376404,22.4757137298584,-0.17892837524414418
65,2012-04-05,22.66642951965332,22.631427764892575,22.264286041259766,22.39214324951172,19.364477157592773,35.78889465332031,16.700000762939453,20.980089822625136,22.296785354614254,0.3346424102783203
66,2012-04-09,22.851428985595703,22.72249984741211,22.332143783569336,22.361785888671875,19.442401885986328,35.96463394165039,18.809999465942386,21.109905289091447,22.631427764892575,0.0910720825195348
67,2012-04-10,23.0,22.444286346435547,22.35714340209961,22.85464286804199,19.204349517822266,36.44790649414063,20.38999938964844,21.209278548000487,22.72249984741211,-0.2782135009765625
68,2012-04-11,22.74535751342773,22.36428642272949,22.262142181396484,22.72142791748047,19.135896682739254,36.06129455566406,20.020000457763672,21.295259465781065,22.444286346435547,-0.07999992370605824
69,2012-04-12,22.54750061035156,22.24178504943848,22.160715103149414,22.321428298950195,19.031078338623047,37.08058547973633,17.200000762939453,21.365694672999094,22.36428642272949,-0.12250137329100852
70,2012-04-13,22.310714721679688,21.6153564453125,21.55392837524414,22.28964233398437,18.495079040527344,36.56212997436523,19.549999237060547,21.384266801436066,22.24178504943848,-0.6264286041259801
71,2012-04-16,21.795713424682614,20.718929290771484,20.651784896850586,21.787857055664066,17.72805404663086,35.85919952392578,19.549999237060547,21.334788495506704,21.6153564453125,-0.8964271545410156
72,2012-04-17,21.785715103149414,21.774999618530273,20.42535781860352,20.676427841186523,18.63167762756348,36.29853820800781,18.459999084472656,21.367515569684144,20.718929290771484,1.056070327758789
73,2012-04-18,22.151784896850586,21.726428985595703,21.52535629272461,21.91857147216797,18.590112686157227,36.105228424072266,18.63999938964844,21.39419144208978,21.774999618530273,-0.04857063293457031
74,2012-04-19,21.59749984741211,20.979999542236328,20.875713348388672,21.43642807006836,17.951446533203125,35.98220443725586,18.36000061035156,21.363414744106272,21.726428985595703,-0.746429443359375
75,2012-04-20,21.23642921447754,20.463571548461914,20.372142791748047,21.12071418762207,17.509563446044922,35.375919342041016,17.440000534057614,21.29656699272284,20.979999542236328,-0.5164279937744141
76,2012-04-23,20.59535789489746,20.417856216430664,19.87928581237793,20.378929138183594,17.47044563293457,34.87506103515625,18.96999931335449,21.231303107354165,20.463571548461914,-0.04571533203125
77,2012-04-24,20.274642944335934,20.01000022888184,19.821428298950195,20.09321403503418,17.121463775634766,34.80476760864258,18.100000381469727,21.140612091611345,20.417856216430664,-0.4078559875488246
78,2012-04-25,22.071428298950195,21.785715103149414,21.64285659790039,21.98714256286621,18.64084815979004,35.12110137939453,16.819999694824222,21.188507100636023,20.01000022888184,1.7757148742675746
79,2012-04-26,21.953214645385746,21.703571319580078,21.504642486572266,21.938213348388672,18.570556640625,35.09473419189453,16.239999771118164,21.226741017556293,21.785715103149414,-0.08214378356933594
80,2012-04-27,21.6492862701416,21.535715103149414,21.446428298950195,21.609642028808594,18.426937103271484,35.72739028930664,16.319999694824222,21.249672976960667,21.703571319580078,-0.16785621643066406
81,2012-04-30,21.37142944335937,20.856428146362305,20.821428298950195,21.350000381469727,17.845701217651367,35.52530288696289,17.149999618530273,21.220490718645387,21.535715103149414,-0.6792869567871094
82,2012-05-01,21.312856674194336,20.79035758972168,20.758214950561523,20.889286041259766,17.78917694091797,35.53407287597656,16.600000381469727,21.18857532341231,20.856428146362305,-0.066070556640625
83,2012-05-02,20.97857093811035,20.9278564453125,20.67357063293457,20.722856521606445,17.90682029724121,34.585079193115234,16.879999160766598,21.169232689402197,20.79035758972168,0.1374988555908203
84,2012-05-03,21.12142944335937,20.779285430908203,20.725000381469727,21.089284896850586,17.77969741821289,33.37250518798828,17.559999465942386,21.14030599350507,20.9278564453125,-0.14857101440429688
85,2012-05-04,20.65571403503418,20.1875,20.184642791748047,20.61000061035156,17.27334213256836,33.29343032836914,19.15999984741211,21.069633407401128,20.779285430908203,-0.5917854309082031
86,2012-05-07,20.45607185363769,20.338571548461914,20.043928146362305,20.053571701049805,17.40260124206543,33.33736038208008,18.940000534057614,21.01541364376416,20.1875,0.15107154846191406
87,2012-05-08,20.410715103149414,20.292142868041992,19.95464324951172,20.34214210510254,17.362876892089847,32.265365600585945,19.049999237060547,20.961776629936594,20.338571548461914,-0.046428680419921875
88,2012-05-09,20.499286651611328,20.327857971191406,20.030357360839844,20.132143020629886,17.3934326171875,33.056190490722656,20.07999992370605,20.91476986738992,20.292142868041992,0.03571510314941406
89,2012-05-10,20.567142486572266,20.375713348388672,20.301427841186523,20.520713806152344,17.43438720703125,33.18798065185547,18.82999992370605,20.87480052752029,20.327857971191406,0.047855377197265625
90,2012-05-11,20.516786575317386,20.239643096923828,20.155357360839844,20.178571701049805,17.31795310974121,32.546539306640625,19.88999938964844,20.8277090351722,20.375713348388672,-0.13607025146484375
91,2012-05-14,20.26821517944336,19.93642807006836,19.91428565979004,20.091785430908203,17.058513641357422,32.098411560058594,21.8700008392334,20.761632624715915,20.239643096923828,-0.30321502685546875
92,2012-05-15,20.114999771118164,19.75607109069824,19.70535659790039,20.05178642272949,16.904190063476562,30.74523735046387,21.96999931335449,20.68708850816744,19.93642807006836,-0.18035697937012074
93,2012-05-16,19.88892936706543,19.502857208251953,19.32285690307617,19.787500381469727,16.687532424926758,30.96489906311035,22.270000457763672,20.599304344976094,19.75607109069824,-0.2532138824462855
94,2012-05-17,19.553571701049805,18.932857513427734,18.932857513427734,19.475357055664066,16.199817657470707,32.871658325195305,24.489999771118164,20.475781331876696,19.502857208251953,-0.5699996948242188
95,2012-05-18,19.40749931335449,18.942142486572266,18.6492862701416,19.06999969482422,16.207756042480472,32.61684799194336,25.10000038146973,20.362108150859306,18.932857513427734,0.00928497314453125
96,2012-05-21,20.05500030517578,20.045713424682614,19.073213577270508,19.089284896850586,17.152019500732422,33.530670166015625,22.01000022888184,20.33865807559072,18.942142486572266,1.103570938110348
97,2012-05-22,20.49571418762207,19.891786575317386,19.73500061035156,20.34107208251953,17.020315170288086,33.056190490722656,22.479999542236328,20.30553892189903,20.045713424682614,-0.15392684936522727
98,2012-05-23,20.457143783569336,20.37714195251465,19.758214950561523,19.910715103149414,17.435602188110348,34.79598617553711,22.32999992370605,20.310845455401047,19.891786575317386,0.4853553771972621
99,2012-05-24,20.589284896850586,20.190000534057614,20.043928146362305,20.56678581237793,17.275482177734375,34.716907501220696,21.540000915527344,20.301889908601087,20.37714195251465,-0.1871414184570348
100,2012-05-25,20.20892906188965,20.081785202026367,19.945356369018555,20.163928985595703,17.18288803100586,35.14745330810547,21.76000022888184,20.285578990652713,20.190000534057614,-0.10821533203124645
101,2012-05-29,20.5,20.438213348388672,20.18964195251465,20.389286041259766,17.487863540649414,34.379165649414055,21.030000686645508,20.296889647609227,20.081785202026367,0.3564281463623047
102,2012-05-30,20.71392822265625,20.684642791748047,20.234285354614254,20.328571319580078,17.698715209960938,34.502784729003906,24.13999938964844,20.325622471602237,20.438213348388672,0.246429443359375
103,2012-05-31,20.76785659790039,20.633214950561523,20.40928649902344,20.74071502685547,17.654712677001953,34.493953704833984,24.059999465942386,20.348414715490524,20.684642791748047,-0.05142784118652344
104,2012-06-01,20.451786041259766,20.035356521606445,20.01857185363769,20.3271427154541,17.143159866333008,37.01079940795898,26.65999984741211,20.325218042838603,20.633214950561523,-0.5978584289550781
105,2012-06-04,20.26785659790039,20.15321350097656,19.589284896850586,20.053571701049805,17.24400520324707,37.222755432128906,26.1200008392334,20.312473314658057,20.035356521606445,0.11785697937011363
106,2012-06-05,20.23107147216797,20.101072311401367,19.940357208251953,20.04535675048828,17.19938850402832,37.13442611694336,24.68000030517578,20.296809826316704,20.15321350097656,-0.05214118957519176
107,2012-06-06,20.49464225769043,20.40928649902344,20.196428298950195,20.27750015258789,17.46310806274414,35.72148132324219,22.15999984741211,20.305143478475852,20.101072311401367,0.30821418762207387
108,2012-06-07,20.618572235107425,20.41857147216797,20.375,20.61750030517578,17.471054077148438,34.24669647216797,21.71999931335449,20.31354746323766,20.40928649902344,0.009284973144527697
109,2012-06-08,20.73500061035156,20.7257137298584,20.321428298950195,20.41428565979004,17.733858108520508,34.46746063232422,21.229999542236328,20.34408472789183,20.41857147216797,0.3071422576904297
110,2012-06-11,21.01785659790039,20.398927688598636,20.379642486572266,20.989999771118164,17.454248428344727,33.83163833618164,23.559999465942386,20.348147961625862,20.7257137298584,-0.3267860412597621
111,2012-06-12,20.59357070922852,20.5771427154541,20.23928642272949,20.516427993774414,17.606739044189453,34.034740447998054,22.09000015258789,20.36511359871948,20.398927688598636,0.1782150268554652
112,2012-06-13,20.65999984741211,20.43428611755371,20.37071418762207,20.51857185363769,17.484504699707028,33.97292709350586,24.270000457763672,20.370238345623182,20.5771427154541,-0.14285659790039062
113,2012-06-14,20.48214340209961,20.411785125732425,20.25928497314453,20.40142822265625,17.465248107910153,34.43214797973633,21.68000030517578,20.3733163612806,20.43428611755371,-0.02250099182128551
114,2012-06-15,20.52214241027832,20.504642486572266,20.34107208251953,20.39285659790039,17.544700622558597,34.891357421875,21.11000061035156,20.38304561668601,20.411785125732425,0.0928573608398402
115,2012-06-18,20.996070861816406,20.920713424682614,20.370357513427734,20.391427993774414,17.900714874267578,35.491859436035156,18.31999969482422,20.422878147176352,20.504642486572266,0.416070938110348
116,2012-06-19,21.071428298950195,20.97892951965332,20.825000762939453,20.83571434020996,17.95052146911621,35.57135391235352,18.3799991607666,20.46407219894907,20.920713424682614,0.05821609497070668
117,2012-06-20,21.04464340209961,20.91928482055664,20.74285697937012,21.00749969482422,17.89948844909668,35.60666275024414,17.239999771118164,20.497795488827148,20.97892951965332,-0.05964469909667969
118,2012-06-21,21.007856369018555,20.63107109069824,20.62285804748535,20.908571243286133,17.652881622314453,33.81396484375,20.07999992370605,20.507668795638143,20.91928482055664,-0.288213729858402
119,2012-06-22,20.792499542236328,20.78928565979004,20.55071449279785,20.68000030517578,17.78825569152832,33.48722076416016,18.11000061035156,20.528531338869765,20.63107109069824,0.15821456909180043
120,2012-06-25,20.707143783569336,20.3846435546875,20.370357513427734,20.61785697937012,17.44202995300293,33.76980972290039,20.3799991607666,20.51787202186571,20.78928565979004,-0.40464210510253906
121,2012-06-26,20.51749992370605,20.429643630981445,20.26178550720215,20.40464210510254,17.480531692504886,32.60413360595703,19.71999931335449,20.511336038975507,20.3846435546875,0.04500007629394531
122,2012-06-27,20.597856521606445,20.51785659790039,20.42571449279785,20.535715103149414,17.556013107299805,32.30387115478516,19.450000762939453,20.51181908073955,20.429643630981445,0.08821296691894531
123,2012-06-28,20.5,20.323213577270508,20.20035743713379,20.416786193847656,17.389463424682614,31.99477958679199,19.709999084472656,20.497847301077744,20.51785659790039,-0.1946430206298828
124,2012-06-29,20.85714340209961,20.85714340209961,20.508928298950195,20.64285659790039,17.8463134765625,33.17813491821289,17.079999923706055,20.524463593841688,20.323213577270508,0.5339298248291016
125,2012-07-02,21.195356369018555,21.161428451538086,20.842857360839844,20.883214950561523,18.106678009033203,33.07217025756836,16.799999237060547,20.571649076008185,20.85714340209961,0.30428504943847656
126,2012-07-03,21.428571701049805,21.40749931335449,21.214284896850586,21.24571418762207,18.317228317260746,34.184871673583984,16.65999984741211,20.633567432132963,21.161428451538086,0.2460708618164027
127,2012-07-05,21.94071388244629,21.783571243286133,21.41607093811035,21.44857215881348,18.63901138305664,33.646190643310554,17.5,20.718757388606036,21.40749931335449,0.3760719299316442
128,2012-07-06,21.729999542236328,21.63857078552246,21.48500061035156,21.681785583496094,18.51494026184082,32.551136016845696,17.100000381469727,20.78689503877566,21.783571243286133,-0.14500045776367188
129,2012-07-09,21.924999237060547,21.92464256286621,21.57535743713379,21.61785697937012,18.759716033935547,32.34801483154297,17.979999542236328,20.871176440684522,21.63857078552246,0.28607177734375
130,2012-07-10,22.138214111328125,21.72178649902344,21.618213653564453,22.070356369018555,18.58614921569824,31.464923858642575,18.71999931335449,20.93418722889636,21.92464256286621,-0.20285606384276988
131,2012-07-11,21.7021427154541,21.5867862701416,21.329286575317386,21.64714241027832,18.47063636779785,30.86441993713379,17.950000762939453,20.982529770997218,21.72178649902344,-0.1350002288818395
132,2012-07-12,21.552499771118164,21.389286041259766,21.167142868041992,21.437143325805664,18.301645278930664,30.520008087158203,18.32999992370605,21.01266094566989,21.5867862701416,-0.19750022888183594
133,2012-07-13,21.68535804748535,21.60607147216797,21.428571701049805,21.53392791748047,18.48713493347168,30.76727104187012,16.739999771118164,21.05661874062926,21.389286041259766,0.21678543090820312
134,2012-07-16,21.84357070922852,21.67535781860352,21.60785675048828,21.61142921447754,18.54642105102539,30.793764114379886,17.110000610351562,21.102452674148005,21.60607147216797,0.06928634643555043
135,2012-07-17,21.839284896850586,21.676427841186523,21.54107093811035,21.813928604125977,18.547332763671875,30.599483489990234,16.479999542236328,21.144970563621442,21.67535781860352,0.0010700225830042598
136,2012-07-18,21.726428985595703,21.652143478393555,21.555713653564453,21.663928985595703,18.52655601501465,30.29922103881836,16.15999984741211,21.182539918007027,21.676427841186523,-0.02428436279296875
137,2012-07-19,21.97678565979004,21.940000534057614,21.64285659790039,21.83142852783203,18.77286529541016,30.705455780029297,15.449999809265135,21.238649481277807,21.652143478393555,0.28785705566405895
138,2012-07-20,21.944286346435547,21.582143783569336,21.560714721679688,21.89392852783203,18.46665954589844,30.528831481933594,16.270000457763672,21.264094078703838,21.940000534057614,-0.3578567504882777
139,2012-07-23,21.639286041259766,21.565357208251953,20.989643096923828,21.22857093811035,18.452299118041992,29.681049346923828,18.6200008392334,21.286410333054818,21.582143783569336,-0.016786575317382812
140,2012-07-24,21.7742862701416,21.461427688598636,21.375356674194336,21.692142486572266,18.36337280273437,29.23949432373047,20.46999931335449,21.29937483280587,21.565357208251953,-0.10392951965331676
141,2012-07-25,20.74285697937012,20.534643173217773,20.35714340209961,20.516427993774414,17.57037353515625,29.84884834289551,19.34000015258789,21.242727026935093,21.461427688598636,-0.9267845153808629
142,2012-07-26,20.72857093811035,20.531429290771484,20.3700008392334,20.70571517944336,17.567619323730472,28.903926849365234,17.530000686645508,21.190037430496414,20.534643173217773,-0.0032138824462890625
143,2012-07-27,20.92250061035156,20.898571014404297,20.413928985595703,20.53607177734375,17.88176727294922,28.568344116210934,16.700000762939453,21.168446993522295,20.531429290771484,0.3671417236328125
144,2012-07-30,21.408571243286133,21.25107192993164,20.993572235107425,21.104286193847656,18.18338394165039,29.19535827636719,18.030000686645508,21.174567446346614,20.898571014404297,0.35250091552734375
145,2012-07-31,21.84642791748047,21.812856674194336,21.525714874267575,21.543928146362305,18.664077758789066,29.0363883972168,18.93000030517578,21.22184875336895,21.25107192993164,0.5617847442626953
146,2012-08-01,22.014286041259766,21.671785354614254,21.535715103149414,21.99678611755371,18.543365478515625,28.683149337768555,18.959999084472656,21.255177797438623,21.812856674194336,-0.14107131958008168
147,2012-08-02,21.81035804748535,21.706785202026367,21.4375,21.530000686645508,18.57330703735352,28.38290405273437,17.569999694824222,21.28863057597398,21.671785354614254,0.03499984741211293
148,2012-08-03,22.070714950561523,21.98928642272949,21.841428756713867,21.91535758972168,18.81503295898437,28.921594619750977,15.640000343322756,21.340531552362297,21.706785202026367,0.28250122070312145
149,2012-08-06,22.31678581237793,22.233928680419922,21.97357177734375,22.046072006225586,19.02436065673828,29.46027755737305,15.949999809265135,21.40670975883715,21.98928642272949,0.24464225769043324
150,2012-08-07,22.321428298950195,22.17535781860352,22.07285690307617,22.24178504943848,18.9742431640625,30.051958084106445,15.989999771118164,21.46364716314104,22.233928680419922,-0.0585708618164027
151,2012-08-08,22.281429290771484,22.13785743713379,22.03928565979004,22.121070861816406,18.94215202331543,29.83118438720703,15.31999969482422,21.513589079924284,22.17535781860352,-0.037500381469730115
152,2012-08-09,22.20464324951172,22.168928146362305,22.064285278320312,22.066070556640625,19.05017852783203,30.14909553527832,15.279999732971193,21.56213308798422,22.13785743713379,0.031070709228515625
153,2012-08-10,22.20571517944336,22.203571319580078,22.09642791748047,22.09678649902344,19.079954147338867,30.54649353027344,14.739999771118164,21.609647369570972,22.168928146362305,0.03464317321777344
