Date,High_AAPL,Close_AAPL,Low_AAPL,Open_AAPL,Adj_Close_AAPL,Adj_Close_GOLD,Close_VIX,moyenne_mobile
2012-03-28,22.194643020629883,22.057857513427734,21.796785354614258,22.084999084472656,18.873701095581055,37.915321350097656,15.470000267028809,20.279686962653727
2012-03-29,22.020000457763672,21.78071403503418,21.686786651611328,21.885000228881836,18.636571884155273,37.89775848388672,15.479999542236328,20.391900266376016
2012-03-30,21.805713653564453,21.412500381469727,21.354999542236328,21.741785049438477,18.32150650024414,38.205284118652344,15.5,20.468145842628108
2012-04-02,22.098928451538086,22.093929290771484,21.442142486572266,21.493928909301758,18.904569625854492,38.84672546386719,15.640000343322754,20.589525837618613
2012-04-03,22.578927993774414,22.4757137298584,22.232500076293945,22.40357208251953,19.23124122619629,37.73079299926758,15.65999984741211,20.730265092225224
2012-04-04,22.352142333984375,22.296785354614258,22.035715103149414,22.298213958740234,19.07813835144043,36.29853820800781,16.440000534057617,20.847088842376408
2012-04-05,22.66642951965332,22.631427764892578,22.264286041259766,22.39214324951172,19.364477157592773,35.78889465332031,16.700000762939453,20.980089822625136
2012-04-09,22.851428985595703,22.72249984741211,22.332143783569336,22.361785888671875,19.442401885986328,35.96463394165039,18.809999465942383,21.10990528909145
2012-04-10,23.0,22.444286346435547,22.35714340209961,22.854642868041992,19.204349517822266,36.447906494140625,20.389999389648438,21.209278548000487
2012-04-11,22.745357513427734,22.364286422729492,22.262142181396484,22.72142791748047,19.135896682739258,36.06129455566406,20.020000457763672,21.295259465781065
2012-04-12,22.547500610351562,22.241785049438477,22.160715103149414,22.321428298950195,19.031078338623047,37.08058547973633,17.200000762939453,21.365694672999094
2012-04-13,22.310714721679688,21.6153564453125,21.55392837524414,22.289642333984375,18.495079040527344,36.562129974365234,19.549999237060547,21.384266801436066
2012-04-16,21.795713424682617,20.718929290771484,20.651784896850586,21.787857055664062,17.72805404663086,35.85919952392578,19.549999237060547,21.334788495506704
2012-04-17,21.785715103149414,21.774999618530273,20.425357818603516,20.676427841186523,18.631677627563477,36.29853820800781,18.459999084472656,21.367515569684144
2012-04-18,22.151784896850586,21.726428985595703,21.52535629272461,21.91857147216797,18.590112686157227,36.105228424072266,18.639999389648438,21.39419144208978
2012-04-19,21.59749984741211,20.979999542236328,20.875713348388672,21.43642807006836,17.951446533203125,35.98220443725586,18.360000610351562,21.363414744106272
2012-04-20,21.23642921447754,20.463571548461914,20.372142791748047,21.12071418762207,17.509563446044922,35.375919342041016,17.440000534057617,21.296566992722845
2012-04-23,20.59535789489746,20.417856216430664,19.87928581237793,20.378929138183594,17.47044563293457,34.87506103515625,18.969999313354492,21.231303107354165
2012-04-24,20.274642944335938,20.010000228881836,19.821428298950195,20.09321403503418,17.121463775634766,34.80476760864258,18.100000381469727,21.140612091611345
2012-04-25,22.071428298950195,21.785715103149414,21.64285659790039,21.98714256286621,18.64084815979004,35.12110137939453,16.81999969482422,21.188507100636023
2012-04-26,21.953214645385742,21.703571319580078,21.504642486572266,21.938213348388672,18.570556640625,35.09473419189453,16.239999771118164,21.226741017556293
2012-04-27,21.6492862701416,21.535715103149414,21.446428298950195,21.609642028808594,18.426937103271484,35.72739028930664,16.31999969482422,21.249672976960667
2012-04-30,21.371429443359375,20.856428146362305,20.821428298950195,21.350000381469727,17.845701217651367,35.52530288696289,17.149999618530273,21.220490718645383
2012-05-01,21.312856674194336,20.79035758972168,20.758214950561523,20.889286041259766,17.78917694091797,35.53407287597656,16.600000381469727,21.18857532341231
2012-05-02,20.97857093811035,20.9278564453125,20.67357063293457,20.722856521606445,17.90682029724121,34.585079193115234,16.8799991607666,21.169232689402193
2012-05-03,21.121429443359375,20.779285430908203,20.725000381469727,21.089284896850586,17.77969741821289,33.37250518798828,17.559999465942383,21.14030599350507
2012-05-04,20.65571403503418,20.1875,20.184642791748047,20.610000610351562,17.27334213256836,33.29343032836914,19.15999984741211,21.06963340740113
2012-05-07,20.456071853637695,20.338571548461914,20.043928146362305,20.053571701049805,17.40260124206543,33.33736038208008,18.940000534057617,21.015413643764155
2012-05-08,20.410715103149414,20.292142868041992,19.95464324951172,20.34214210510254,17.362876892089844,32.26536560058594,19.049999237060547,20.961776629936594
2012-05-09,20.499286651611328,20.327857971191406,20.030357360839844,20.132143020629883,17.3934326171875,33.056190490722656,20.079999923706055,20.91476986738992
2012-05-10,20.567142486572266,20.375713348388672,20.301427841186523,20.520713806152344,17.43438720703125,33.18798065185547,18.829999923706055,20.87480052752029
2012-05-11,20.516786575317383,20.239643096923828,20.155357360839844,20.178571701049805,17.31795310974121,32.546539306640625,19.889999389648438,20.827709035172205
2012-05-14,20.26821517944336,19.93642807006836,19.91428565979004,20.091785430908203,17.058513641357422,32.098411560058594,21.8700008392334,20.761632624715915
2012-05-15,20.114999771118164,19.756071090698242,19.70535659790039,20.051786422729492,16.904190063476562,30.745237350463867,21.969999313354492,20.687088508167438
2012-05-16,19.88892936706543,19.502857208251953,19.322856903076172,19.787500381469727,16.687532424926758,30.96489906311035,22.270000457763672,20.599304344976094
2012-05-17,19.553571701049805,18.932857513427734,18.932857513427734,19.475357055664062,16.199817657470703,32.87165832519531,24.489999771118164,20.475781331876696
2012-05-18,19.407499313354492,18.942142486572266,18.6492862701416,19.06999969482422,16.20775604248047,32.61684799194336,25.100000381469727,20.362108150859303
2012-05-21,20.05500030517578,20.045713424682617,19.073213577270508,19.089284896850586,17.152019500732422,33.530670166015625,22.010000228881836,20.33865807559072
2012-05-22,20.49571418762207,19.891786575317383,19.735000610351562,20.34107208251953,17.020315170288086,33.056190490722656,22.479999542236328,20.305538921899032
2012-05-23,20.457143783569336,20.37714195251465,19.758214950561523,19.910715103149414,17.43560218811035,34.79598617553711,22.329999923706055,20.310845455401047
2012-05-24,20.589284896850586,20.190000534057617,20.043928146362305,20.56678581237793,17.275482177734375,34.7169075012207,21.540000915527344,20.301889908601087
2012-05-25,20.20892906188965,20.081785202026367,19.945356369018555,20.163928985595703,17.18288803100586,35.14745330810547,21.760000228881836,20.28557899065271
2012-05-29,20.5,20.438213348388672,20.18964195251465,20.389286041259766,17.487863540649414,34.37916564941406,21.030000686645508,20.296889647609227
2012-05-30,20.71392822265625,20.684642791748047,20.234285354614258,20.328571319580078,17.698715209960938,34.502784729003906,24.139999389648438,20.32562247160224
2012-05-31,20.76785659790039,20.633214950561523,20.409286499023438,20.74071502685547,17.654712677001953,34.493953704833984,24.059999465942383,20.348414715490524
2012-06-01,20.451786041259766,20.035356521606445,20.018571853637695,20.3271427154541,17.143159866333008,37.010799407958984,26.65999984741211,20.325218042838596
2012-06-04,20.26785659790039,20.153213500976562,19.589284896850586,20.053571701049805,17.24400520324707,37.222755432128906,26.1200008392334,20.31247331465806
2012-06-05,20.23107147216797,20.101072311401367,19.940357208251953,20.04535675048828,17.19938850402832,37.13442611694336,24.68000030517578,20.296809826316704
2012-06-06,20.49464225769043,20.409286499023438,20.196428298950195,20.27750015258789,17.46310806274414,35.72148132324219,22.15999984741211,20.30514347847585
2012-06-07,20.618572235107422,20.41857147216797,20.375,20.61750030517578,17.471054077148438,34.24669647216797,21.719999313354492,20.31354746323766
2012-06-08,20.735000610351562,20.7257137298584,20.321428298950195,20.41428565979004,17.733858108520508,34.46746063232422,21.229999542236328,20.34408472789183
2012-06-11,21.01785659790039,20.398927688598633,20.379642486572266,20.989999771118164,17.454248428344727,33.83163833618164,23.559999465942383,20.348147961625862
2012-06-12,20.593570709228516,20.5771427154541,20.239286422729492,20.516427993774414,17.606739044189453,34.03474044799805,22.09000015258789,20.365113598719475
2012-06-13,20.65999984741211,20.43428611755371,20.37071418762207,20.518571853637695,17.48450469970703,33.97292709350586,24.270000457763672,20.37023834562318
2012-06-14,20.48214340209961,20.411785125732422,20.25928497314453,20.40142822265625,17.465248107910156,34.43214797973633,21.68000030517578,20.3733163612806
2012-06-15,20.52214241027832,20.504642486572266,20.34107208251953,20.39285659790039,17.544700622558594,34.891357421875,21.110000610351562,20.383045616686015
2012-06-18,20.996070861816406,20.920713424682617,20.370357513427734,20.391427993774414,17.900714874267578,35.491859436035156,18.31999969482422,20.422878147176352
2012-06-19,21.071428298950195,20.97892951965332,20.825000762939453,20.83571434020996,17.95052146911621,35.571353912353516,18.3799991607666,20.46407219894907
2012-06-20,21.04464340209961,20.91928482055664,20.742856979370117,21.00749969482422,17.89948844909668,35.60666275024414,17.239999771118164,20.49779548882715
2012-06-21,21.007856369018555,20.631071090698242,20.62285804748535,20.908571243286133,17.652881622314453,33.81396484375,20.079999923706055,20.507668795638143
2012-06-22,20.792499542236328,20.78928565979004,20.55071449279785,20.68000030517578,17.78825569152832,33.487220764160156,18.110000610351562,20.528531338869765
2012-06-25,20.707143783569336,20.3846435546875,20.370357513427734,20.617856979370117,17.44202995300293,33.76980972290039,20.3799991607666,20.51787202186571
2012-06-26,20.517499923706055,20.429643630981445,20.26178550720215,20.40464210510254,17.480531692504883,32.60413360595703,19.719999313354492,20.511336038975507
2012-06-27,20.597856521606445,20.51785659790039,20.42571449279785,20.535715103149414,17.556013107299805,32.303871154785156,19.450000762939453,20.51181908073955
2012-06-28,20.5,20.323213577270508,20.20035743713379,20.416786193847656,17.389463424682617,31.994779586791992,19.709999084472656,20.497847301077748
2012-06-29,20.85714340209961,20.85714340209961,20.508928298950195,20.64285659790039,17.8463134765625,33.17813491821289,17.079999923706055,20.524463593841688
2012-07-02,21.195356369018555,21.161428451538086,20.842857360839844,20.883214950561523,18.106678009033203,33.07217025756836,16.799999237060547,20.571649076008182
2012-07-03,21.428571701049805,21.407499313354492,21.214284896850586,21.24571418762207,18.317228317260742,34.184871673583984,16.65999984741211,20.633567432132963
2012-07-05,21.94071388244629,21.783571243286133,21.41607093811035,21.448572158813477,18.63901138305664,33.64619064331055,17.5,20.718757388606033
2012-07-06,21.729999542236328,21.63857078552246,21.485000610351562,21.681785583496094,18.51494026184082,32.5511360168457,17.100000381469727,20.78689503877566
2012-07-09,21.924999237060547,21.92464256286621,21.57535743713379,21.617856979370117,18.759716033935547,32.34801483154297,17.979999542236328,20.871176440684525
2012-07-10,22.138214111328125,21.721786499023438,21.618213653564453,22.070356369018555,18.586149215698242,31.464923858642578,18.719999313354492,20.93418722889636
2012-07-11,21.7021427154541,21.5867862701416,21.329286575317383,21.64714241027832,18.47063636779785,30.86441993713379,17.950000762939453,20.98252977099722
2012-07-12,21.552499771118164,21.389286041259766,21.167142868041992,21.437143325805664,18.301645278930664,30.520008087158203,18.329999923706055,21.012660945669893
2012-07-13,21.68535804748535,21.60607147216797,21.428571701049805,21.53392791748047,18.48713493347168,30.767271041870117,16.739999771118164,21.05661874062926
2012-07-16,21.843570709228516,21.675357818603516,21.60785675048828,21.61142921447754,18.54642105102539,30.793764114379883,17.110000610351562,21.102452674148005
2012-07-17,21.839284896850586,21.676427841186523,21.54107093811035,21.813928604125977,18.547332763671875,30.599483489990234,16.479999542236328,21.144970563621442
2012-07-18,21.726428985595703,21.652143478393555,21.555713653564453,21.663928985595703,18.52655601501465,30.29922103881836,16.15999984741211,21.182539918007027
2012-07-19,21.97678565979004,21.940000534057617,21.64285659790039,21.83142852783203,18.772865295410156,30.705455780029297,15.449999809265137,21.23864948127781
2012-07-20,21.944286346435547,21.582143783569336,21.560714721679688,21.89392852783203,18.466659545898438,30.528831481933594,16.270000457763672,21.264094078703838
2012-07-23,21.639286041259766,21.565357208251953,20.989643096923828,21.22857093811035,18.452299118041992,29.681049346923828,18.6200008392334,21.286410333054818
2012-07-24,21.7742862701416,21.461427688598633,21.375356674194336,21.692142486572266,18.363372802734375,29.23949432373047,20.469999313354492,21.29937483280587
2012-07-25,20.742856979370117,20.534643173217773,20.35714340209961,20.516427993774414,17.57037353515625,29.848848342895508,19.34000015258789,21.242727026935093
2012-07-26,20.72857093811035,20.531429290771484,20.3700008392334,20.70571517944336,17.56761932373047,28.903926849365234,17.530000686645508,21.190037430496417
2012-07-27,20.922500610351562,20.898571014404297,20.413928985595703,20.53607177734375,17.88176727294922,28.568344116210938,16.700000762939453,21.168446993522295
2012-07-30,21.408571243286133,21.25107192993164,20.993572235107422,21.104286193847656,18.18338394165039,29.195358276367188,18.030000686645508,21.174567446346618
2012-07-31,21.84642791748047,21.812856674194336,21.525714874267578,21.543928146362305,18.664077758789062,29.036388397216797,18.93000030517578,21.22184875336895
2012-08-01,22.014286041259766,21.671785354614258,21.535715103149414,21.99678611755371,18.543365478515625,28.683149337768555,18.959999084472656,21.255177797438623
2012-08-02,21.81035804748535,21.706785202026367,21.4375,21.530000686645508,18.573307037353516,28.382904052734375,17.56999969482422,21.28863057597398
2012-08-03,22.070714950561523,21.989286422729492,21.841428756713867,21.91535758972168,18.815032958984375,28.921594619750977,15.640000343322754,21.340531552362297
2012-08-06,22.31678581237793,22.233928680419922,21.97357177734375,22.046072006225586,19.02436065673828,29.460277557373047,15.949999809265137,21.40670975883715
2012-08-07,22.321428298950195,22.175357818603516,22.072856903076172,22.241785049438477,18.9742431640625,30.051958084106445,15.989999771118164,21.46364716314104
2012-08-08,22.281429290771484,22.13785743713379,22.03928565979004,22.121070861816406,18.94215202331543,29.83118438720703,15.319999694824219,21.513589079924277
2012-08-09,22.20464324951172,22.168928146362305,22.064285278320312,22.066070556640625,19.05017852783203,30.14909553527832,15.279999732971191,21.56213308798422
2012-08-10,22.20571517944336,22.203571319580078,22.09642791748047,22.096786499023438,19.079954147338867,30.546493530273438,14.739999771118164,21.60964736957097
2012-08-13,22.5,22.5,22.258928298950195,22.26392936706543,19.334678649902344,30.21975326538086,13.699999809265137,21.675599851329302
2012-08-14,22.8075008392334,22.56035804748535,22.50749969482422,22.56678581237793,19.386547088623047,30.14909553527832,14.850000381469727,21.74113789579088
2012-08-15,22.64285659790039,22.52964210510254,22.41964340209961,22.546428680419922,19.360145568847656,30.63480567932129,14.630000114440918,21.799545945325406
2012-08-16,22.74142837524414,22.726428985595703,22.51785659790039,22.543214797973633,19.529251098632812,31.85347557067871,14.289999961853027,21.86820430784248
2012-08-17,23.149642944335938,23.146785736083984,22.81464195251465,22.85714340209961,19.89046859741211,31.77399253845215,13.449999809265137,21.962914502486523
2012-08-20,23.75535774230957,23.75535774230957,23.21071434020996,23.214643478393555,20.41343116760254,32.180233001708984,14.020000457763672,22.095688671897953
2012-08-21,24.10285758972168,23.430713653564453,23.226072311401367,23.957857131958008,20.13445472717285,32.586463928222656,15.020000457763672,22.194579822366762
2012-08-22,23.89285659790039,23.888214111328125,23.146785736083984,23.372142791748047,20.527599334716797,33.23113250732422,15.109999656677246,22.3200346970216
2012-08-23,23.924999237060547,23.66535758972168,23.612499237060547,23.789642333984375,20.336088180541992,33.59319305419922,15.960000038146973,22.419688599787474
2012-08-24,23.90999984741211,23.68642807006836,23.412500381469727,23.55392837524414,20.354198455810547,33.36358642578125,15.180000305175781,22.513521462783046
2012-08-27,24.31678581237793,24.131427764892578,24.05500030517578,24.285356521606445,20.73659324645996,33.09864807128906,16.350000381469727,22.633366740236028
2012-08-28,24.14642906188965,24.100000381469727,23.952499389648438,24.106428146362305,20.709590911865234,33.319427490234375,16.489999771118164,22.742006576575132
2012-08-29,24.202499389648438,24.052499771118164,24.02142906188965,24.116071701049805,20.66876983642578,32.91992950439453,17.059999465942383,22.839080400834614
2012-08-30,23.983928680419922,23.70964241027832,23.673213958740234,23.95142936706543,20.3741455078125,32.92881774902344,17.829999923706055,22.903566632022383
2012-08-31,23.878570556640625,23.75857162475586,23.473215103149414,23.83035659790039,20.416187286376953,34.198360443115234,17.469999313354492,22.96690047742764
2012-09-04,24.11214256286621,24.10607147216797,23.73214340209961,23.777143478393555,20.714805603027344,33.958656311035156,17.979999542236328,23.05128368955103
2012-09-05,24.155357360839844,23.936786651611328,23.91428565979004,24.127500534057617,20.569337844848633,33.81660079956055,17.739999771118164,23.11687662785304
2012-09-06,24.22464370727539,24.15250015258789,23.957143783569336,24.041786193847656,20.75469970703125,34.624515533447266,15.600000381469727,23.193589618304618
2012-09-07,24.374286651611328,24.301427841186523,24.1346435546875,24.21607208251953,20.88267707824707,35.654354095458984,14.380000114440918,23.275651844355487
2012-09-10,24.403213500976562,23.66928482055664,23.64642906188965,24.301786422729492,20.339466094970703,34.96187210083008,16.280000686645508,23.304809887160793
2012-09-11,23.93214225769043,23.592500686645508,23.446428298950195,23.753929138183594,20.273483276367188,35.032901763916016,16.40999984741211,23.32612034691255
2012-09-12,23.924999237060547,23.921072006225586,23.428571701049805,23.816070556640625,20.555831909179688,35.25485610961914,15.800000190734863,23.37019089794706
2012-09-13,24.48214340209961,24.39214324951172,24.098928451538086,24.19178581237793,20.960628509521484,36.959442138671875,14.050000190734863,23.4458911639899
2012-09-14,24.89214324951172,24.68857192993164,24.5674991607666,24.641427993774414,21.21535873413086,37.62530517578125,14.510000228881836,23.537941694515094
2012-09-17,24.992856979370117,24.992143630981445,24.8075008392334,24.97678565979004,21.476221084594727,37.43886184692383,14.59000015258789,23.64566046853261
2012-09-18,25.083213806152344,25.068214416503906,24.872142791748047,24.99571418762207,21.541593551635742,37.33232498168945,14.180000305175781,23.751034936547455
2012-09-19,25.142499923706055,25.075000762939453,24.984642028808594,25.00928497314453,21.547426223754883,37.94491958618164,13.880000114440918,23.84910656671004
2012-09-20,25.00214195251465,24.953571319580078,24.77214241027832,24.969999313354492,21.443082809448242,37.69633483886719,14.069999694824219,23.930918838187168
2012-09-21,25.181072235107422,25.00321388244629,24.977142333984375,25.086071014404297,21.485734939575195,38.05145263671875,13.979999542236328,24.01034816145912
2012-09-24,24.825714111328125,24.671072006225586,24.39285659790039,24.53071403503418,21.200321197509766,36.675350189208984,14.149999618530273,24.05929070312984
2012-09-25,24.742143630981445,24.05500030517578,24.035715103149414,24.58071517944336,20.670913696289062,36.355751037597656,15.430000305175781,24.058972895665644
2012-09-26,24.024642944335938,23.756427764892578,23.614286422729492,23.88357162475586,20.414350509643555,36.355751037597656,16.809999465942383,24.036562131634902
2012-09-27,24.36321449279785,24.332857131958008,23.58392906188965,23.72464370727539,20.909683227539062,37.16365432739258,14.84000015258789,24.05850992177188
2012-09-28,24.32535743713379,23.825000762939453,23.8125,24.241071701049805,20.473276138305664,37.07485580444336,15.729999542236328,24.041212938042268
2012-10-01,24.16964340209961,23.54964256286621,23.446428298950195,23.969999313354492,20.23665428161621,37.19915771484375,16.31999969482422,24.00480030011349
2012-10-02,23.798213958740234,23.618213653564453,23.237499237060547,23.636072158813477,20.295578002929688,36.9505729675293,15.710000038146973,23.976164239444827
2012-10-03,23.9950008392334,23.980356216430664,23.66535758972168,23.7450008392334,20.606775283813477,36.49777603149414,15.430000305175781,23.976474756386867
2012-10-04,24.08035659790039,23.814285278320312,23.769643783569336,23.973215103149414,20.464065551757812,37.45663070678711,14.550000190734863,23.96446071637908
2012-10-05,23.785715103149414,23.306785583496094,23.260000228881836,23.757143020629883,20.027965545654297,37.287933349609375,14.329999923706055,23.9157440226151
2012-10-08,23.12714195251465,22.791786193847656,22.71821403503418,23.10285758972168,19.585411071777344,36.728614807128906,15.109999656677246,23.832487859848005
2012-10-09,22.874643325805664,22.70892906188965,22.269643783569336,22.808929443359375,19.514219284057617,35.94734573364258,16.3700008392334,23.749261256950028
